dest_path	action	union_path	union_blob	public_blob	layer	export_blob	reason
ui/src/components/execution/SessionTimeline.tsx	ADD	ui/src/components/execution/SessionTimeline.tsx	ca256835a665aab5cddecedfe6e9365dbc9116c5		L1	ca256835a665aab5cddecedfe6e9365dbc9116c5	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/ApprovalFrame.tsx	ADD	ui/src/components/frames/ApprovalFrame.tsx	b053a91195b9c7fed8fd33a9b19eeb284d8ecd23		L1	b053a91195b9c7fed8fd33a9b19eeb284d8ecd23	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/ClarifyFrame.tsx	ADD	ui/src/components/frames/ClarifyFrame.tsx	0a09ee68c33067e4a85c9783966cb82b53c04a40		L1	0a09ee68c33067e4a85c9783966cb82b53c04a40	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/FailureFrame.tsx	ADD	ui/src/components/frames/FailureFrame.tsx	883c34de38c175e207aa7393f25ea36c505cad88		L1	883c34de38c175e207aa7393f25ea36c505cad88	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/FrictionReportModal.tsx	ADD	ui/src/components/frames/FrictionReportModal.tsx	464c69e150dd91aef218cc3a523761338efcc807		L1	464c69e150dd91aef218cc3a523761338efcc807	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/ReviewingFrame.tsx	ADD	ui/src/components/frames/ReviewingFrame.tsx	36e150e379b686a7f05fa18d1c3ece393169b5e8		L1	36e150e379b686a7f05fa18d1c3ece393169b5e8	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/SafetyBlockFrame.tsx	ADD	ui/src/components/frames/SafetyBlockFrame.tsx	2426a8ac54911d3f5a33076ed7d46be27509617b		L1	2426a8ac54911d3f5a33076ed7d46be27509617b	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/ScopeClarificationFrame.tsx	ADD	ui/src/components/frames/ScopeClarificationFrame.tsx	2a94bfcae5e494a9d2a3a0234983bc710dff6703		L1	2a94bfcae5e494a9d2a3a0234983bc710dff6703	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/frames/TerminalFrame.tsx	ADD	ui/src/components/frames/TerminalFrame.tsx	eee3083d5ee01470ce792b1ebcf98988b9d52872		L1	eee3083d5ee01470ce792b1ebcf98988b9d52872	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/runs/RunRow.tsx	ADD	ui/src/components/runs/RunRow.tsx	c12de39c6ed78b6269434d9906e6c5ce7c6b055a		L1	c12de39c6ed78b6269434d9906e6c5ce7c6b055a	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/runs/RunStatusChecks.tsx	ADD	ui/src/components/runs/RunStatusChecks.tsx	144c7f31fa4a3599daa5bc1e63609f064cc00660		L1	144c7f31fa4a3599daa5bc1e63609f064cc00660	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/runs/RunStepRow.tsx	ADD	ui/src/components/runs/RunStepRow.tsx	4f09934b5880bc4f6260d4aac80df88412bccfcf		L1	4f09934b5880bc4f6260d4aac80df88412bccfcf	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/shell/AppShell.tsx	ADD	ui/src/components/shell/AppShell.tsx	c581c14d8237658b8ac2a29d36fb49b6c88b180c		L1	c581c14d8237658b8ac2a29d36fb49b6c88b180c	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/shell/CommandPalette.tsx	ADD	ui/src/components/shell/CommandPalette.tsx	a5710577c76fc917b7c6990fed59fe4132cb2b2a		L1	a5710577c76fc917b7c6990fed59fe4132cb2b2a	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/shell/Sidebar.tsx	ADD	ui/src/components/shell/Sidebar.tsx	a844db3c89d88e47765c436b1c061d117ee8b715		L1	a844db3c89d88e47765c436b1c061d117ee8b715	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/shell/StatusBar.tsx	ADD	ui/src/components/shell/StatusBar.tsx	c36537ece8c1b8cf004b5e168c59a63b8e19ba9c		L1	c36537ece8c1b8cf004b5e168c59a63b8e19ba9c	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/shell/TopBar.tsx	ADD	ui/src/components/shell/TopBar.tsx	99f2e74f1f473233c23aee3d4bef7d49a560e296		L1	99f2e74f1f473233c23aee3d4bef7d49a560e296	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/Badge.tsx	ADD	ui/src/components/ui/Badge.tsx	093515ac9a39380861ad319553ebc893aaaa7ef9		L1	093515ac9a39380861ad319553ebc893aaaa7ef9	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/BrandMark.tsx	ADD	ui/src/components/ui/BrandMark.tsx	9df4d3f389f90cf417808cf7513827eac515c7f9		L1	9df4d3f389f90cf417808cf7513827eac515c7f9	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/Button.tsx	ADD	ui/src/components/ui/Button.tsx	b33fcde34500d07702bcae8dee1f4e1d560c839d		L1	b33fcde34500d07702bcae8dee1f4e1d560c839d	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/Card.tsx	ADD	ui/src/components/ui/Card.tsx	428835e1c40bef9aff355b23941b480a118d6607		L1	428835e1c40bef9aff355b23941b480a118d6607	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/DiffView.tsx	ADD	ui/src/components/ui/DiffView.tsx	fa50f4199a099c3cdc29506299566d0c9302ed74		L1	fa50f4199a099c3cdc29506299566d0c9302ed74	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/EmptyState.tsx	ADD	ui/src/components/ui/EmptyState.tsx	e329a0b96fce67418a3f7c966b108fa8a3b55f14		L1	e329a0b96fce67418a3f7c966b108fa8a3b55f14	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/ErrorState.tsx	ADD	ui/src/components/ui/ErrorState.tsx	4ca76982a6678c7481e31e1c8581b145627695ca		L1	4ca76982a6678c7481e31e1c8581b145627695ca	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/InfoTooltip.tsx	ADD	ui/src/components/ui/InfoTooltip.tsx	ad809d34426df9f132930c6955ba376ee27a9c45		L1	ad809d34426df9f132930c6955ba376ee27a9c45	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/LoadingSpinner.tsx	ADD	ui/src/components/ui/LoadingSpinner.tsx	5bf5be90bf2e6fe9424de0720b49deb6e15bc3ce		L1	5bf5be90bf2e6fe9424de0720b49deb6e15bc3ce	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/LoadingState.tsx	ADD	ui/src/components/ui/LoadingState.tsx	14b5ea676dc6a8dd11107b5f5857d8834f461f0d		L1	14b5ea676dc6a8dd11107b5f5857d8834f461f0d	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/ui/Timeline.tsx	ADD	ui/src/components/ui/Timeline.tsx	02306a7a39a415eae7250503a1ddba0050708e08		L1	02306a7a39a415eae7250503a1ddba0050708e08	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/workflow/WorkflowBuilder.tsx	ADD	ui/src/components/workflow/WorkflowBuilder.tsx	217209d156d2923f7f5b86983acf65ea72e4a645		L1	217209d156d2923f7f5b86983acf65ea72e4a645	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/workflow/WorkflowFramePanel.tsx	ADD	ui/src/components/workflow/WorkflowFramePanel.tsx	5bf5e1613fb37431eeb16630963373bf66979002		L1	5bf5e1613fb37431eeb16630963373bf66979002	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/workflow/WorkflowHeader.tsx	ADD	ui/src/components/workflow/WorkflowHeader.tsx	b0e55162fc35e12c89302062c1bf2fbc51dcfbf6		L1	b0e55162fc35e12c89302062c1bf2fbc51dcfbf6	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/workflow/WorkflowTaskSidebar.tsx	ADD	ui/src/components/workflow/WorkflowTaskSidebar.tsx	23f2a4059e0eaad791460606cd43fd49f28bb177		L1	23f2a4059e0eaad791460606cd43fd49f28bb177	Union path absent from public main. Proposed add of frozen union blob.
ui/src/components/workflow/renderSurfaceWeb.tsx	ADD	ui/src/components/workflow/renderSurfaceWeb.tsx	f773adc6365106a94180cedad7b0900d72abe8bb		L1	f773adc6365106a94180cedad7b0900d72abe8bb	Union path absent from public main. Proposed add of frozen union blob.
ui/src/data/templates.ts	ADD	ui/src/data/templates.ts	e1704ef9865a97b82cc9175182ab8be5ea040993		L1	e1704ef9865a97b82cc9175182ab8be5ea040993	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixAuthorityBanner.tsx	ADD	ui/src/executor/components/ApplyFixAuthorityBanner.tsx	f6e04a86f1c7d9c970fd583f04b4d478c7151de8		L1	f6e04a86f1c7d9c970fd583f04b4d478c7151de8	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixEmptyState.tsx	ADD	ui/src/executor/components/ApplyFixEmptyState.tsx	54ace8d887ab62419de0ba0a88dd48fc2084c693		L1	54ace8d887ab62419de0ba0a88dd48fc2084c693	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixErrorState.tsx	ADD	ui/src/executor/components/ApplyFixErrorState.tsx	13a52c363925a147b9ec7f4719ef582bfd596288		L1	13a52c363925a147b9ec7f4719ef582bfd596288	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixExplanation.tsx	ADD	ui/src/executor/components/ApplyFixExplanation.tsx	9786ab9e8807ee1e56e562e359c5e6adaa747f67		L1	9786ab9e8807ee1e56e562e359c5e6adaa747f67	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixHeader.tsx	ADD	ui/src/executor/components/ApplyFixHeader.tsx	2c1ca5da4fbd03dbae16dc3c4b5efb6138a9efd7		L1	2c1ca5da4fbd03dbae16dc3c4b5efb6138a9efd7	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixLineage.tsx	ADD	ui/src/executor/components/ApplyFixLineage.tsx	b7fc08daba3a1ef83fbbd7fe59b9b2681dd29926		L1	b7fc08daba3a1ef83fbbd7fe59b9b2681dd29926	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixNextStep.tsx	ADD	ui/src/executor/components/ApplyFixNextStep.tsx	fbfaada65052313b18f5764ba812ebd58f1226e3		L1	fbfaada65052313b18f5764ba812ebd58f1226e3	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixPreview.tsx	ADD	ui/src/executor/components/ApplyFixPreview.tsx	076927c4d83e36a510ee07b2092fcc9edebe245b		L1	076927c4d83e36a510ee07b2092fcc9edebe245b	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ApplyFixSkeleton.tsx	ADD	ui/src/executor/components/ApplyFixSkeleton.tsx	e87e7d8523ba9b9bfef979e72b267c66ca4d913e		L1	e87e7d8523ba9b9bfef979e72b267c66ca4d913e	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/CopyableId.tsx	ADD	ui/src/executor/components/CopyableId.tsx	d582ee060dff570d8a32e453e932d999e7408204		L1	d582ee060dff570d8a32e453e932d999e7408204	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/CorrelatedTrustView.tsx	ADD	ui/src/executor/components/CorrelatedTrustView.tsx	dee97079fb748dfb72f43f0c54bcf28dd94f64ef		L1	dee97079fb748dfb72f43f0c54bcf28dd94f64ef	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/CorrelationSignalCard.tsx	ADD	ui/src/executor/components/CorrelationSignalCard.tsx	66e01ee9b79c8d17c6f7d6faf8deb022e61753a9		L1	66e01ee9b79c8d17c6f7d6faf8deb022e61753a9	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/DecisionHistoryView.tsx	ADD	ui/src/executor/components/DecisionHistoryView.tsx	678e65d98b354bcae9976985449fe6dc8c55d834		L1	678e65d98b354bcae9976985449fe6dc8c55d834	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/DecisionStageRow.tsx	ADD	ui/src/executor/components/DecisionStageRow.tsx	fd3c332e39a5301167eb6ba8a32f1a116a3c975e		L1	fd3c332e39a5301167eb6ba8a32f1a116a3c975e	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/DiagnosticSignalCard.tsx	ADD	ui/src/executor/components/DiagnosticSignalCard.tsx	c252c70b1eec1e1a9a4e7c0a3ee6c929fe0b668c		L1	c252c70b1eec1e1a9a4e7c0a3ee6c929fe0b668c	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ExecutionDiagnosticsView.tsx	ADD	ui/src/executor/components/ExecutionDiagnosticsView.tsx	425b6cc3aee9606d4bb177c3c835e62e6406cb64		L1	425b6cc3aee9606d4bb177c3c835e62e6406cb64	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ExecutionExplainabilityView.tsx	ADD	ui/src/executor/components/ExecutionExplainabilityView.tsx	4e11fff78ef53a497ae88215bf2e27725ad05696		L1	4e11fff78ef53a497ae88215bf2e27725ad05696	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ExecutionGovernanceView.tsx	ADD	ui/src/executor/components/ExecutionGovernanceView.tsx	e6952e5170a7fe284f8fb696d2889e2e959f08fc		L1	e6952e5170a7fe284f8fb696d2889e2e959f08fc	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ExecutionSummaryRow.tsx	ADD	ui/src/executor/components/ExecutionSummaryRow.tsx	53f690502fda9743483fe93cc5f8fca57cda94b5		L1	53f690502fda9743483fe93cc5f8fca57cda94b5	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ExecutionTimelineView.tsx	ADD	ui/src/executor/components/ExecutionTimelineView.tsx	5b516b22d84ad9ea57c7574fddca9833708832fc		L1	5b516b22d84ad9ea57c7574fddca9833708832fc	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ExecutionTraceView.tsx	ADD	ui/src/executor/components/ExecutionTraceView.tsx	0c34ad720f329457c90da04764d031e84ebf2856		L1	0c34ad720f329457c90da04764d031e84ebf2856	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/GovernanceSignalCard.tsx	ADD	ui/src/executor/components/GovernanceSignalCard.tsx	76d88e97075736699daad5451b8052ebf9e27805		L1	76d88e97075736699daad5451b8052ebf9e27805	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/MutationAuthorizationState.tsx	ADD	ui/src/executor/components/MutationAuthorizationState.tsx	7edced52460351993421e5be08b50749a5977ab7		L1	7edced52460351993421e5be08b50749a5977ab7	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/MutationIntentPanel.tsx	ADD	ui/src/executor/components/MutationIntentPanel.tsx	6ed01ea279248a7baff1e0f104b1fa34806a4684		L1	6ed01ea279248a7baff1e0f104b1fa34806a4684	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/RecentExecutionsView.tsx	ADD	ui/src/executor/components/RecentExecutionsView.tsx	ad1cbf6159a530c7f19336ea266c074c5ded9b91		L1	ad1cbf6159a530c7f19336ea266c074c5ded9b91	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ReplayExecutionCtaPanel.tsx	ADD	ui/src/executor/components/ReplayExecutionCtaPanel.tsx	57951f9982335bac718f64cd1645a403c47f5285		L1	57951f9982335bac718f64cd1645a403c47f5285	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ReplayExecutionHistoryView.tsx	ADD	ui/src/executor/components/ReplayExecutionHistoryView.tsx	7ef1d941b34fd03dd28cac133da80b4619aa420f		L1	7ef1d941b34fd03dd28cac133da80b4619aa420f	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ReplayInspectionSection.tsx	ADD	ui/src/executor/components/ReplayInspectionSection.tsx	aac8dcd55746ce82ed010cb585463520d3a4bb11		L1	aac8dcd55746ce82ed010cb585463520d3a4bb11	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ReplayInspectionView.tsx	ADD	ui/src/executor/components/ReplayInspectionView.tsx	efa347b1cd26e0cd8a181007ac2df04ac929ff74		L1	efa347b1cd26e0cd8a181007ac2df04ac929ff74	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/ReplaySandboxView.tsx	ADD	ui/src/executor/components/ReplaySandboxView.tsx	02663d7e19c56e4398d67a7b4a6752b28413663b		L1	02663d7e19c56e4398d67a7b4a6752b28413663b	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/TimelineTrustEventCard.tsx	ADD	ui/src/executor/components/TimelineTrustEventCard.tsx	b84f86eb258e59f2180dd2957e3ff3ea0a3710f4		L1	b84f86eb258e59f2180dd2957e3ff3ea0a3710f4	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/TimelineTrustSurfaceView.tsx	ADD	ui/src/executor/components/TimelineTrustSurfaceView.tsx	fb3e272ae7dd18c25da19055785a7cfeb4fa8f64		L1	fb3e272ae7dd18c25da19055785a7cfeb4fa8f64	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/WorkerExecutionStatus.tsx	ADD	ui/src/executor/components/WorkerExecutionStatus.tsx	d112cc80d1b6ea55886445d7ef416932e72ed36e		L1	d112cc80d1b6ea55886445d7ef416932e72ed36e	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/WorkerExecutionTimeline.tsx	ADD	ui/src/executor/components/WorkerExecutionTimeline.tsx	fcc2ae2b9a80d24dfdec6c3da89be102e188ea7a		L1	fcc2ae2b9a80d24dfdec6c3da89be102e188ea7a	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/WorkflowHealthSignalCard.tsx	ADD	ui/src/executor/components/WorkflowHealthSignalCard.tsx	a42a6aac0ed694f220fbdc8050a9f2b4e0218e6b		L1	a42a6aac0ed694f220fbdc8050a9f2b4e0218e6b	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/components/WorkflowHealthView.tsx	ADD	ui/src/executor/components/WorkflowHealthView.tsx	b4062615a6eb3c64263f432e6ed7664a7390d17f		L1	b4062615a6eb3c64263f432e6ed7664a7390d17f	Union path absent from public main. Proposed add of frozen union blob.
ui/src/executor/hooks/useApplyFixPreview.ts	ADD	ui/src/executor/hooks/useApplyFixPreview.ts	2ba1c16daa142fba43e28af4b49094391a1b55df		L1	2ba1c16daa142fba43e28af4b49094391a1b55df	Union path absent from public main. Proposed add of frozen union blob.
